,도로명,링크아이디,시점명,종점명,거리,차선수,평균속도,좌표
14,가로공원로,1140034700,월정초교앞,신월사거리,530.0,3.0,20.995369375640042,"LINESTRING(185350.708448 448600.939106, 185194.099532 448573.226451, 185037.490616 448545.513797, 184828.678728 448508.563592)"
15,가로공원로,1140034800,신월사거리,월정초교앞,530.0,3.0,24.541347654249876,"LINESTRING(184830.769697 448496.747169, 184987.378613 448524.459823, 185143.987529 448552.172477, 185352.799417 448589.122683)"
16,가로공원로,1150008800,강서나누리병원,월정초교앞,250.0,3.0,29.257528081797233,"LINESTRING(185596.705772 448644.945927, 185522.903248 448631.743289, 185449.100723 448618.54065, 185350.697357 448600.937132)"
17,가로공원로,1150008900,월정초교앞,강서나누리병원,250.0,3.0,19.897999575972865,"LINESTRING(185352.810508 448589.124656, 185426.613032 448602.327294, 185500.415557 448615.529933, 185598.818923 448633.133451)"
18,가로공원로,1150009000,화곡터널북단,강서나누리병원,513.0,3.0,23.30918453981055,"LINESTRING(186077.814447 448806.400348, 185855.161869 448690.871733, 185596.712634 448644.94715)"
19,가로공원로,1150009100,강서나누리병원,화곡터널북단,517.0,3.0,21.256424803187407,"LINESTRING(185598.812061 448633.132227, 185859.06372 448679.377088, 186083.341236 448795.748841)"
20,가로공원로76길,1150008400,강서나누리병원,화곡대림아파트,576.0,1.0,18.202638704877113,"LINESTRING(185593.974644 448636.91441, 185626.932018 448454.531061, 185796.086239 448102.74649)"
21,가로공원로76길,1150008500,화곡대림아파트,강서나누리병원,572.0,1.0,16.46109759824629,"LINESTRING(185802.138434 448110.063369, 185633.689035 448460.382144, 185601.020883 448641.164967)"
22,가마산로,1160006900,가마산지하차도(남측),구로IC_가마산길_진입_1,137.0,2.0,34.62187296786994,"LINESTRING(189368.976407 443125.803961, 189339.010278 443086.80326, 189295.23712 443048.728814, 189270.7255 443032.11325)"
23,가마산로,1160007000,구로IC,가마산지하차도(남측),142.0,2.0,44.0429578453021,"LINESTRING(189277.45871 443022.180281, 189302.567869 443039.200894, 189347.793096 443078.538369, 189379.087355 443119.267621)"
24,가마산로,1160008300,고대구로병원,가마산지하차도(남측),736.0,3.0,25.34535995103687,"LINESTRING(189690.123983 443750.774596, 189620.805639 443731.66166, 189605.823487 443722.286178, 189593.816005 443709.401591, 189586.201218 443685.862093, 189534.412964 443513.017815, 189414.651464 443184.7944, 189368.976407 443125.803961)"
25,가마산로,1160008400,가마산지하차도(남측),고대구로병원,727.0,3.0,24.178923795122888,"LINESTRING(189379.087355 443119.267621, 189425.924483 443180.681123, 189545.806856 443509.23581, 189597.658859 443682.29285, 189604.412761 443703.171103, 189613.526636 443712.950715, 189625.685279 443720.559311, 189693.313678 443739.206285)"
26,가마산로,1160010500,구로구청구의회,고대구로병원,539.0,3.0,21.44843174763185,"LINESTRING(190168.306916 443989.828309, 189987.034526 443873.867054, 189889.78231 443815.590812, 189845.644432 443795.638928, 189690.05579 443750.75536)"
27,가마산로,1160010600,고대구로병원,구로구청구의회,542.0,3.0,22.798833541346646,"LINESTRING(189693.381871 443739.225521, 189849.800327 443784.34847, 189895.356308 443804.941387, 189993.353202 443863.663861, 190174.773461 443979.719708)"
28,가마산로,1160011700,거리공원오거리,구로구청구의회,494.0,3.0,24.825796274961597,"LINESTRING(190581.683635 444260.843242, 190457.653692 444179.527799, 190333.623748 444098.212356, 190168.25049 443989.791765)"
29,가마산로,1160011800,구로구청구의회,거리공원오거리,494.0,3.0,21.755925427227343,"LINESTRING(190174.829887 443979.756252, 190298.85983 444061.071695, 190422.889774 444142.387138, 190588.263032 444250.807728)"
30,가마산로,1160012500,대림3동사거리,거리공원오거리,444.0,3.0,21.20595258096518,"LINESTRING(190952.352827 444504.509415, 190699.957433 444337.769686, 190581.701956 444260.855205)"
31,가마산로,1160012600,거리공원오거리,대림3동사거리,444.0,3.0,23.301953381016386,"LINESTRING(190588.244712 444250.795764, 190706.536142 444327.733629, 190958.96732 444494.496999)"
32,가마산로,1180009800,성락빌딩앞,대림3동사거리,416.0,3.0,22.516720014080903,"LINESTRING(191193.966372 444840.584914, 190973.399005 444525.874376, 190951.403326 444503.731694)"
33,가마산로,1180009900,대림3동사거리,성락빌딩앞,418.0,3.0,19.0645292578725,"LINESTRING(190959.916821 444495.27472, 190982.636341 444518.146082, 191203.793193 444833.697709)"
34,가마산로,1180010800,성락주유소앞,성락빌딩앞,272.0,3.0,22.547294098822327,"LINESTRING(191426.201818 444980.611381, 191240.305038 444881.818164, 191215.032409 444862.826498, 191194.532564 444841.276731)"
35,가마산로,1180010900,성락빌딩앞,성락주유소앞,268.0,3.0,20.206901953725037,"LINESTRING(191203.227001 444833.005893, 191223.039123 444853.832714, 191246.764475 444871.661645, 191431.833262 444970.014832)"
36,가마산로,1180011200,사러가시장앞,해군회관앞,999.0,2.0,26.001101086469532,"LINESTRING(192128.794812 445149.72075, 192151.587143 445141.548704, 192420.551545 445038.18158, 192560.554321 444997.308055, 192660.691102 444971.125683, 192693.607 444965.811278, 192731.716493 444962.907569, 193097.071537 444959.552737)"
37,가마산로,1180011300,해군회관앞,사러가시장앞,995.0,2.0,22.414952484959034,"LINESTRING(193097.181721 444971.552231, 192732.227999 444974.903378, 192695.021677 444977.738271, 192663.170884 444982.88071, 192563.754229 445008.874794, 192424.392036 445049.561301, 192155.765123 445152.798724, 192132.844879 445161.016632)"
38,가마산로,1180011800,사러가시장앞,성락주유소앞,750.0,3.0,19.133452004928316,"LINESTRING(192132.088343 445161.233068, 192119.34843 445163.988782, 192102.197883 445166.451762, 191866.224896 445170.470575, 191825.968582 445168.103891, 191774.561603 445156.599753, 191730.885924 445139.337071, 191426.245441 444980.634335)"
39,가마산로,1180011900,성락주유소앞,사러가시장앞,742.0,3.0,20.461181955645163,"LINESTRING(191431.789639 444969.991879, 191735.876934 445128.406431, 191778.098914 445145.094543, 191827.641899 445156.181546, 191866.475219 445158.464572, 192101.23903 445154.466352, 192117.224396 445152.170703, 192129.551348 445149.504315)"
40,가마산로,2130003902,구로IC_가마산길_진입_1,구로현대로얄아파트,53.0,3.0,28.000584829429084,"LINESTRING(189268.233398 443030.904698, 189222.300044 443003.718357)"
41,가마산로,2130004002,구로현대로얄아파트,구로IC,53.0,2.0,42.73665193772402,"LINESTRING(189228.650524 442993.532673, 189274.345464 443020.577905)"
42,가산디지털1로,1170004100,한국산업기술협회,금천고가차도,392.0,2.0,22.174730918778803,"LINESTRING(189947.46549 441116.858107, 189986.468915 441005.951336, 190025.47234 440895.044566, 190077.476907 440747.168872)"
43,가산디지털1로,1170004200,금천고가차도,한국산업기술협회,392.0,2.0,22.587284602214545,"LINESTRING(190088.797273 440751.149991, 190049.793848 440862.056761, 190010.790423 440972.963532, 189958.785857 441120.839226)"
44,가산디지털1로,1170005700,구로한국후지필름,한국산업기술협회,414.0,2.0,27.205705093125957,"LINESTRING(189810.417027 441507.969125, 189851.530892 441390.637739, 189892.644757 441273.306353, 189947.463244 441116.864505)"
45,가산디지털1로,1170005800,한국산업기술협회,구로한국후지필름,414.0,2.0,27.82815085765489,"LINESTRING(189958.788103 441120.832827, 189917.674238 441238.164213, 189876.560373 441355.495599, 189821.741886 441511.937447)"
46,가산디지털1로,1170006900,3공단파출소,구로한국후지필름,422.0,2.0,30.846223222286227,"LINESTRING(189671.506059 441906.177282, 189713.17852 441786.717209, 189754.85098 441667.257136, 189810.41426 441507.977039)"
47,가산디지털1로,1170007000,구로한국후지필름,3공단파출소,422.0,2.0,23.37209619015617,"LINESTRING(189821.744652 441511.929534, 189780.072192 441631.389606, 189738.399732 441750.849679, 189682.836452 441910.129777)"
48,가산디지털1로,1170009100,가산디지털단지역(7호선),3공단파출소,418.0,3.0,23.225597198220687,"LINESTRING(189532.612496 442300.106765, 189574.282552 442181.922256, 189615.952607 442063.737747, 189671.512681 441906.158402)"
49,가산디지털1로,1170009200,3공단파출소,가산디지털단지역(7호선),418.0,2.0,23.55212018369176,"LINESTRING(189682.82983 441910.148656, 189641.159775 442028.333165, 189599.489719 442146.517674, 189543.929646 442304.097019)"
50,가산디지털1로,1170010300,한국건설생활환경시험연구원,가산디지털단지역(7호선),417.0,2.0,24.43305552355351,"LINESTRING(189393.508662 442693.676436, 189435.240269 442575.604242, 189476.971875 442457.532047, 189532.614018 442300.102455)"
51,가산디지털1로,1170010400,가산디지털단지역(7호선),한국건설생활환경시험연구원,417.0,2.0,22.573403897849467,"LINESTRING(189543.928124 442304.101329, 189502.196517 442422.173523, 189460.464911 442540.245718, 189404.822768 442697.67531)"
52,가산디지털1로,1170010900,구로현대로얄아파트,한국건설생활환경시험연구원,354.0,2.0,23.35429487487199,"LINESTRING(189240.496373 442996.666739, 189295.20176 442969.046099, 189393.507399 442693.680012)"
53,가산디지털1로,1170011000,한국건설생활환경시험연구원,구로현대로얄아파트,357.0,2.0,22.598795538914494,"LINESTRING(189404.824031 442697.671735, 189306.49661 442976.432369, 189251.963745 443004.558379)"
54,가산디지털2로,1170005300,마이크로오피스앞,대륭테크노타운,416.0,2.0,26.68399419162826,"LINESTRING(189594.524146 441432.032444, 189716.75672 441080.16041, 189718.849974 441068.256827, 189720.209192 441036.614895)"
55,가산디지털2로,1170005400,대륭테크노타운,마이크로오피스앞,420.0,2.0,27.708043562788017,"LINESTRING(189732.198136 441037.129895, 189730.805101 441069.559078, 189728.408475 441083.187826, 189605.859683 441435.970159)"
56,가산디지털2로,1170006700,디지털3단지,마이크로오피스앞,421.0,2.0,27.46574684779826,"LINESTRING(189456.002845 441829.283667, 189497.559932 441710.106296, 189539.11702 441590.928925, 189594.526471 441432.025764)"
57,가산디지털2로,1170006800,마이크로오피스앞,디지털3단지,421.0,2.0,20.864280001920125,"LINESTRING(189605.857359 441435.976839, 189564.300271 441555.154209, 189522.743183 441674.33158, 189467.333732 441833.234741)"
58,가산디지털2로,1170008700,디지털3단지월드벤쳐센터,디지털3단지,419.0,2.0,20.65201228878648,"LINESTRING(189315.243078 442223.669423, 189357.47538 442105.341304, 189399.707682 441987.013186, 189456.017417 441829.242361)"
59,가산디지털2로,1170008800,디지털3단지,디지털3단지월드벤쳐센터,419.0,2.0,24.270934811827964,"LINESTRING(189467.319159 441833.276047, 189425.086857 441951.604166, 189382.854556 442069.932285, 189326.54482 442227.70311)"
60,가산디지털2로,1170010100,구로디지털3단지운동장,디지털3단지월드벤쳐센터,418.0,2.0,21.63483095718126,"LINESTRING(189176.954241 442618.483125, 189218.437348 442500.049038, 189259.920455 442381.614952, 189315.231264 442223.702836)"
61,가산디지털2로,1170010200,디지털3단지월드벤쳐센터,구로디지털3단지운동장,418.0,2.0,18.46935111047107,"LINESTRING(189326.556634 442227.669697, 189285.073527 442346.103784, 189243.59042 442464.53787, 189188.279611 442622.449986)"
62,가산디지털2로,1170010700,한일유앤아이앞,구로디지털3단지운동장,322.0,2.0,20.81008340533794,"LINESTRING(189072.22659 442922.628684, 189103.64176 442831.394014, 189135.056931 442740.159343, 189176.943825 442618.513116)"
63,가산디지털2로,1170010800,구로디지털3단지운동장,한일유앤아이앞,322.0,2.0,19.858755832373273,"LINESTRING(189188.290027 442622.419995, 189156.874856 442713.654666, 189125.459685 442804.889336, 189083.572791 442926.535564)"
64,가산로,1170005900,독산사거리,독산동남문종합시장,430.0,2.0,23.477100470430106,"LINESTRING(190992.335304 441331.447123, 191192.283598 441318.081459, 191414.613946 441258.983065)"
65,가산로,1170006000,독산동남문종합시장,독산사거리,433.0,2.0,18.720805123527906,"LINESTRING(191417.696658 441270.580344, 191194.243339 441329.97724, 190993.135665 441343.420402)"
66,가산로,1170007100,디지털단지오거리,독산사거리,1190.0,2.0,18.89205248335894,"LINESTRING(190253.27491 442216.634341, 190273.732778 442196.190135, 190548.299651 441798.854719, 190795.995132 441411.071774, 190813.591965 441391.89483, 190831.993066 441377.12494, 190852.372054 441365.293983, 190896.172845 441348.366588, 190953.052136 441335.848786, 190992.066452 441331.47118)"
67,가산로,1170007200,독산사거리,디지털단지오거리,1182.0,2.0,15.556084245391705,"LINESTRING(190993.404517 441343.396346, 190955.016164 441347.703716, 190899.645385 441359.88953, 190857.579475 441376.146457, 190838.799666 441387.049015, 190821.815987 441400.681193, 190805.544618 441418.413651, 190558.295561 441805.497693, 190282.985752 442203.908237, 190261.757356 442225.122456)"
68,가양대로,1130026900,구룡삼거리,가양대교북단,1150.0,2.0,51.35018309171787,"LINESTRING(189063.942896 453420.319074, 188948.206191 453347.349429, 188901.225685 453323.534814, 188858.281297 453305.77217, 188807.425914 453287.525353, 188585.7736 453225.436097, 188505.162589 453197.505006, 188445.715027 453170.486326, 188379.441313 453137.768926, 188317.135065 453097.794995, 188270.782866 453060.667246, 188232.795404 453025.92359, 188197.127093 452987.891217, 188148.274501 452930.957588, 188122.764895 452896.140781, 188095.886064 452853.941415)"
69,가양대로,1130027000,가양대교북단,구룡삼거리,1145.0,2.0,38.736509888632874,"LINESTRING(188106.007319 452847.494695, 188132.67598 452889.364098, 188157.681783 452923.49329, 188206.061401 452979.875706, 188241.23366 453017.379149, 188278.59163 453051.547066, 188324.145293 453088.035194, 188385.35575 453127.306097, 188450.854941 453159.641137, 188509.619197 453186.349257, 188589.359672 453213.978715, 188811.075289 453276.085703, 188862.603352 453294.573876, 188906.239195 453312.62252, 188954.131866 453336.899515, 189070.342834 453410.168172)"
70,가양대로,1130027900,월드컵파크7단지,구룡삼거리,615.0,3.0,25.643118559587815,"LINESTRING(189577.24217 453758.539417, 189543.81775 453736.649304, 189510.393329 453714.75919, 189465.809562 453685.56062, 189345.218016 453605.967804, 189224.62647 453526.374989, 189063.837743 453420.251234)"
71,가양대로,1130028000,구룡삼거리,월드컵파크7단지,615.0,3.0,32.32679367479519,"LINESTRING(189070.447988 453410.236013, 189191.039534 453489.828828, 189311.631079 453569.421644, 189472.419807 453675.545399, 189505.826354 453697.423762, 189539.250775 453719.313876, 189583.816669 453748.500694)"
72,가양대로,1130029100,DMC첨단산업센터,월드컵파크7단지,274.0,4.0,26.348314204109066,"LINESTRING(189779.808029 453941.8318, 189718.817088 453886.6733, 189657.826148 453831.5148, 189576.504894 453757.970133)"
73,가양대로,1130029200,월드컵파크7단지,DMC첨단산업센터,274.0,3.0,31.041085909498207,"LINESTRING(189584.553945 453749.069978, 189645.544886 453804.228478, 189706.535826 453859.386978, 189787.857081 453932.931645)"
74,가양대로,1130029700,수색교,DMC첨단산업센터,344.0,3.0,24.09469717261905,"LINESTRING(190035.121987 454172.749245, 189958.527746 454103.473963, 189881.933505 454034.198681, 189779.80785 453941.831639)"
75,가양대로,1130029800,DMC첨단산업센터,수색교,344.0,3.0,21.44517796338966,"LINESTRING(189787.857259 453932.931806, 189864.4515 454002.207088, 189941.045742 454071.48237, 190043.171397 454163.849412)"
76,가재울미래로,1120036100,DMC파크뷰APT,남가좌동새마을금고,385.0,2.0,23.26844710061444,"LINESTRING(192474.1 452536.96, 192624.72 452702.36, 192718.05 452794.37, 192738.26 452817.13)"
77,가재울미래로,1120036200,남가좌동새마을금고,DMC파크뷰APT,385.0,2.0,24.231470139797693,"LINESTRING(192729.28 452825.09, 192709.34 452802.64, 192616.09 452710.7, 192465.19 452545)"
78,가좌로,1110004700,응암오거리,충암고교,682.0,2.0,26.369403161802357,"LINESTRING(192684.858364 454503.166942, 193085.260089 454104.666268, 193167.234563 454020.399233)"
79,가좌로,1110004800,충암고교,응암오거리,683.0,2.0,18.791961773553506,"LINESTRING(193175.836043 454028.766702, 193093.79392 454113.103278, 192693.32343 454511.672391)"
80,가좌로,1110006500,새절역,응암오거리,400.0,2.0,19.164150897657453,"LINESTRING(192400.841855 454784.893048, 192486.048939 454700.373099, 192571.256022 454615.85315, 192684.865467 454503.159885)"
81,가좌로,1110006600,응암오거리,새절역,400.0,2.0,21.756691940284178,"LINESTRING(192693.316327 454511.679449, 192608.109243 454596.199398, 192522.90216 454680.719347, 192409.292715 454793.412612)"
82,가좌로,1110007300,신사동고개사거리,새절역,586.0,2.0,20.990652057731694,"LINESTRING(191983.281867 455195.780209, 192014.792622 455170.883541, 192400.824967 454784.909867)"
83,가좌로,1110007400,새절역,신사동고개사거리,587.0,2.0,22.334100654441883,"LINESTRING(192409.309603 454793.395793, 192022.781769 455179.864881, 191990.721234 455205.19593)"
84,가좌로,1110007500,신사지하차도,신사동고개사거리,126.0,2.0,19.901542618727596,"LINESTRING(191875.847106 455260.666242, 191908.262293 455241.072347, 191940.677479 455221.478452, 191983.897729 455195.353258)"
85,가좌로,1110007600,신사동고개사거리,신사지하차도,126.0,2.0,35.116436171915005,"LINESTRING(191990.105372 455205.622881, 191957.690185 455225.216777, 191925.274998 455244.810672, 191882.054749 455270.935865)"
86,가좌로,1120009700,홍연2교동측,연희지하차도,384.0,1.0,29.755574740783413,"LINESTRING(193942.115558 453117.203465, 194049.239693 453075.122399, 194156.363828 453033.041332, 194299.196008 452976.933244)"
87,가좌로,1120009800,연희지하차도,홍연2교동측,384.0,2.0,29.158037402393752,"LINESTRING(194303.583528 452988.102383, 194196.459393 453030.183449, 194089.335258 453072.264516, 193946.503078 453128.372604)"
88,가좌로,1120010100,홍연2교서측,홍연2교동측,103.0,3.0,32.22916399449565,"LINESTRING(193849.214964 453162.539374, 193876.953547 453148.996463, 193904.692131 453135.453551, 193941.676909 453117.396335)"
89,가좌로,1120010200,홍연2교동측,홍연2교서측,103.0,3.0,12.300294578853048,"LINESTRING(193946.941727 453128.179734, 193919.203144 453141.722646, 193891.46456 453155.265557, 193854.479782 453173.322773)"
90,가좌로,1120011500,명지대입구,홍연2교서측,502.0,2.0,28.788032602086535,"LINESTRING(193535.133969 453557.909516, 193628.737279 453439.797996, 193722.34059 453321.686476, 193847.145004 453164.204449)"
91,가좌로,1120011600,홍연2교서측,명지대입구,502.0,2.0,22.19764841749872,"LINESTRING(193856.549742 453171.657698, 193762.946431 453289.769218, 193669.34312 453407.880738, 193544.538706 453565.362765)"
92,가좌로,1120012500,충암고교,명지대입구,592.0,2.0,22.89677741775474,"LINESTRING(193166.839933 454020.847529, 193277.330244 453881.96348, 193387.820554 453743.079432, 193535.140968 453557.900701)"
93,가좌로,1120012600,명지대입구,충암고교,592.0,2.0,25.12592003488223,"LINESTRING(193544.531707 453565.371579, 193434.041397 453704.255627, 193323.551087 453843.139675, 193176.230673 454028.318406)"
94,갈현로,1110009300,시립서북병원,신사동고개,836.0,1.0,23.442221998207884,"LINESTRING(192093.165486 456217.588786, 192082.084134 455969.583116, 192072.761041 455658.558161, 192064.71332 455503.493277, 192062.762875 455422.516658, 192059.050726 455399.793185, 192056.029733 455382.3329)"
95,갈현로,1110009400,신사동고개,시립서북병원,838.0,1.0,22.498664034498205,"LINESTRING(192064.974122 455380.182301, 192068.004724 455397.69812, 192071.85952 455421.294787, 192073.8259 455502.93299, 192081.871791 455657.962608, 192091.196179 455969.03075, 192102.273597 456216.948392)"
96,갈현로,1110011900,구산사거리,시립서북병원,925.0,1.0,22.250161930363547,"LINESTRING(192190.635512 457137.326931, 192185.036974 457105.218178, 192183.111133 457067.672176, 192135.812173 456620.077797, 192093.192923 456217.953332)"
97,갈현로,1110012000,시립서북병원,구산사거리,924.0,1.0,19.633071244559652,"LINESTRING(192102.246161 456216.583847, 192144.865605 456618.71015, 192192.198838 457066.62886, 192194.10394 457103.770518, 192199.577228 457135.160943)"
98,갈현로,1110014100,박석고개,구산사거리,1706.0,1.0,17.52588310451869,"LINESTRING(192925.37016 458594.781797, 192884.88082 458583.90901, 192871.542468 458575.539818, 192858.948388 458563.190353, 192706.139885 458400.287788, 192693.323016 458381.766804, 192685.06167 458367.452388, 192677.89339 458348.975257, 192675.492344 458334.962478, 192672.802383 458310.047127, 192662.876213 458136.622607, 192657.237342 458092.508574, 192641.014411 457994.393162, 192629.758705 457937.116767, 192620.898977 457907.971702, 192602.29606 457865.509546, 192508.371438 457689.95439, 192502.038983 457670.608894, 192498.885564 457652.372482, 192497.709504 457633.911895, 192497.252331 457543.343251, 192495.474513 457529.585067, 192490.082453 457512.466903, 192483.696296 457498.229017, 192472.965114 457483.417718, 192377.04468 457378.630972, 192192.032585 457139.879976)"
99,갈현로,1110014200,구산사거리,박석고개,1702.0,1.0,17.82124362359191,"LINESTRING(192197.681483 457133.68055, 192382.392068 457372.042459, 192478.443514 457476.972327, 192490.302838 457493.3407, 192497.481392 457509.345231, 192503.402918 457528.144291, 192505.411968 457543.69193, 192505.871111 457634.650729, 192506.983733 457652.115544, 192509.878417 457668.855676, 192515.612189 457686.372208, 192609.262303 457861.414279, 192628.337928 457904.955417, 192637.58 457935.358243, 192648.987657 457993.407867, 192665.276082 458091.919385, 192670.996143 458136.668579, 192680.929035 458310.210543, 192683.546505 458334.454461, 192685.680822 458346.910578, 192692.079327 458363.403519, 192699.634019 458376.493518, 192711.664519 458393.878161, 192863.692548 458555.948696, 192875.182035 458567.215023, 192885.919873 458573.952514, 192928.068915 458585.574279)"
100,강남대로,1210006200,한남대교남단,한남IC남측,353.0,5.0,43.520963973694315,"LINESTRING(201418.151047 447137.798266, 201536.622576 446980.229891, 201560.377867 446938.868309, 201575.836068 446899.298008, 201589.320946 446834.687042)"
101,강남대로,1210006300,한남IC,한남대교남단,359.0,5.0,51.1274722782258,"LINESTRING(201601.044968 446837.196047, 201587.338204 446902.833171, 201571.229546 446944.068532, 201546.659337 446986.849008, 201427.742414 447145.009763)"
102,강남대로,1210007600,국악고교입구,염곡사거리,430.0,5.0,30.9395620999744,"LINESTRING(203520.134241 441020.100855, 203603.87058 440922.131922, 203687.606918 440824.162989, 203799.255369 440693.537746)"
103,강남대로,1210007700,염곡사거리,국악고교입구,430.0,5.0,27.573412082373274,"LINESTRING(203808.377345 440701.334512, 203724.641007 440799.303444, 203640.904668 440897.272377, 203529.256217 441027.897621)"
104,강남대로,1210008400,양재시민의숲역,국악고교입구,140.0,5.0,26.32791604262673,"LINESTRING(203454.964516 441144.046878, 203488.340984 441070.212531, 203519.625559 441020.790118)"
105,강남대로,1210008500,국악고교입구,양재시민의숲역,138.0,5.0,28.194758504544293,"LINESTRING(203529.764898 441027.208358, 203498.929627 441075.920973, 203465.89919 441148.989845)"
106,강남대로,1210009400,영동1교남단,양재시민의숲역,453.0,4.0,24.76179700300819,"LINESTRING(203413.927253 441591.56148, 203412.1428 441325.751156, 203419.04098 441270.544927, 203433.466323 441206.03155, 203454.762379 441144.554421)"
107,강남대로,1210009500,양재시민의숲역,영동1교남단,449.0,4.0,30.99795058883769,"LINESTRING(203466.101327 441148.482302, 203445.02839 441209.315335, 203430.877154 441272.602848, 203424.147815 441326.457838, 203425.926983 441591.480923)"
108,강남대로,1210010200,영동1교북단,영동1교남단,213.0,5.0,23.786778753840245,"LINESTRING(203413.61366 441804.764736, 203413.7077 441740.78903, 203413.801739 441676.813324, 203413.927124 441591.512382)"
109,강남대로,1210010300,영동1교남단,영동1교북단,213.0,5.0,38.41148107878904,"LINESTRING(203425.927111 441591.530021, 203425.833072 441655.505727, 203425.739033 441719.481433, 203425.613648 441804.782375)"
110,강남대로,1210011200,교육개발원입구,영동1교북단,274.0,4.0,40.35414884952637,"LINESTRING(203413.468033 442078.887822, 203413.511719 441996.652586, 203413.555406 441914.417349, 203413.613655 441804.770368)"
111,강남대로,1210011300,영동1교북단,교육개발원입구,274.0,4.0,19.786733142921147,"LINESTRING(203425.613653 441804.776743, 203425.569967 441887.011979, 203425.52628 441969.247215, 203425.468031 442078.894197)"
112,강남대로,1210013600,양재역,교육개발원입구,836.0,4.0,26.75432808499744,"LINESTRING(203005.794236 442787.68944, 203286.31234 442446.138816, 203319.861014 442396.48245, 203352.178307 442324.85778, 203379.875132 442254.843145, 203397.210657 442192.036869, 203410.336867 442123.951635, 203413.482334 442078.47698)"
113,강남대로,1210013700,교육개발원입구,양재역,843.0,4.0,22.732556907642092,"LINESTRING(203425.45373 442079.305038, 203422.257941 442125.507217, 203408.904064 442194.77335, 203391.270993 442258.65763, 203363.232827 442329.535138, 203330.377832 442402.351513, 203295.941639 442453.321523, 203015.067502 442795.305643)"
114,강남대로,1210030000,한남IC남측,신사역,557.0,6.0,24.370301755312337,"LINESTRING(201589.320946 446834.687042, 201629.193254 446672.348916, 201669.065562 446510.010791, 201722.228639 446293.559957)"
115,강남대로,1210030100,신사역,한남IC,557.0,3.0,43.247116559459805,"LINESTRING(201733.877829 446296.440298, 201694.027971 446458.667022, 201654.178113 446620.893747, 201601.044968 446837.196047)"
116,강남대로,1210030600,한남대교북단,한남대교남단,822.0,5.0,50.75319968477983,"LINESTRING(200927.520204 447797.607999, 201056.066609 447620.380013, 201273.085804 447327.280927, 201418.182603 447137.756674)"
117,강남대로,1210030700,한남대교남단,한남대교북단,822.0,5.0,52.639314788146436,"LINESTRING(201427.710857 447145.051356, 201282.67261 447334.499129, 201065.745836 447627.473394, 200937.234068 447804.653626)"
118,강남대로,1220011800,뱅뱅사거리,양재역,593.0,4.0,25.85174493567588,"LINESTRING(202790.414384 443342.592726, 202854.740968 443176.613707, 202919.067552 443010.634688, 203004.836331 442789.32933)"
119,강남대로,1220011900,양재역,뱅뱅사거리,593.0,4.0,24.648315804211467,"LINESTRING(203016.025407 442793.665752, 202951.698823 442959.644771, 202887.372239 443125.62379, 202801.603461 443346.929148)"
120,강남대로,1220016200,우성아파트,뱅뱅사거리,414.0,4.0,24.798936571940608,"LINESTRING(202645.597155 443730.80228, 202689.034207 443614.360758, 202732.471259 443497.919235, 202790.387328 443342.663871)"
121,강남대로,1220016300,뱅뱅사거리,우성아파트,414.0,4.0,18.372856590821815,"LINESTRING(202801.630516 443346.858002, 202758.193464 443463.299525, 202714.756412 443579.741047, 202656.840343 443734.996411)"
122,강남대로,1220021000,강남역,우성아파트,586.0,4.0,19.850544546850998,"LINESTRING(202435.863099 444277.923206, 202498.789055 444113.771752, 202561.715011 443949.620298, 202645.616286 443730.751693)"
123,강남대로,1220021100,우성아파트,강남역,586.0,4.0,22.30953829045059,"LINESTRING(202656.821212 443735.046998, 202593.895255 443899.198452, 202530.969299 444063.349906, 202447.068024 444282.218511)"
124,강남대로,1220025000,교보타워사거리,강남역,776.0,4.0,21.919872351830517,"LINESTRING(202159.53255 445002.881695, 202242.430496 444785.397337, 202325.328442 444567.912978, 202435.859036 444277.933834)"
125,강남대로,1220025100,강남역,교보타워사거리,776.0,4.0,17.85223223086278,"LINESTRING(202447.072087 444282.207883, 202364.174141 444499.692241, 202281.276195 444717.1766, 202170.745601 445007.155744)"
126,강남대로,1220027800,논현역,교보타워사거리,785.0,4.0,23.14927588165643,"LINESTRING(201881.024061 445736.555312, 201964.575736 445516.455519, 202048.127411 445296.355725, 202159.529644 445002.889334)"
127,강남대로,1220027900,교보타워사거리,논현역,785.0,4.0,19.729285338261647,"LINESTRING(202170.748506 445007.148105, 202087.196831 445227.247899, 202003.645156 445447.347692, 201892.242923 445740.814084)"
128,강남대로,1220030600,신사역,논현역,581.0,4.0,18.24590448188684,"LINESTRING(201722.206279 446293.653605, 201807.250553 445924.369086, 201881.048873 445736.491064)"
129,강남대로,1220030700,논현역,신사역,579.0,4.0,22.293391393049156,"LINESTRING(201892.218111 445740.878331, 201818.7449 445927.928682, 201733.900188 446296.34665)"
130,강남순환로,1179910010,본선시점부(금천),금천영업소,273.0,4.0,65.43811522168978,"LINESTRING(191426.3414 437654.7167, 191438.614 437653.7242, 191543.4549 437643.6637, 191662.4216 437636.6719, 191698.0883 437634.6347)"
131,강남순환로,1179910020,금천영업소,관악터널입구,118.0,7.0,88.35535241553544,"LINESTRING(191698.0883 437634.6347, 191815.6112 437632.6428)"
